Transcript	G17188.TCGA-02-0047-01A-01R-1849-01.2.bam	G17189.TCGA-06-0132-01A-02R-1849-01.2.bam	G17194.TCGA-02-0055-01A-01R-1849-01.2.bam	G17201.TCGA-06-0156-01A-02R-1849-01.2.bam	G17203.TCGA-06-0211-02A-02R-2005-01.2.bam	G17205.TCGA-06-0745-01A-01R-1849-01.2.bam	G17208.TCGA-06-0187-01A-01R-1849-01.2.bam	G17209.TCGA-06-0219-01A-01R-1849-01.2.bam	G17211.TCGA-06-0747-01A-01R-1849-01.2.bam	G17212.TCGA-06-0129-01A-01R-1849-01.2.bam	G17219.TCGA-06-0158-01A-01R-1849-01.2.bam	G17220.TCGA-06-0190-02A-01R-2005-01.2.bam	G17228.TCGA-06-0649-01B-01R-1849-01.2.bam	G17466.TCGA-06-0878-01A-01R-1849-01.2.bam	G17469.TCGA-06-2557-01A-01R-1849-01.2.bam	G17475.TCGA-06-2558-01A-01R-1849-01.2.bam	G17476.TCGA-06-2569-01A-01R-1849-01.2.bam	G17477.TCGA-27-2521-01A-01R-1850-01.2.bam	G17479.TCGA-14-1034-02B-01R-2005-01.2.bam	G17481.TCGA-06-2559-01A-01R-1849-01.2.bam	G17482.TCGA-06-2570-01A-01R-1849-01.2.bam	G17484.TCGA-14-0787-01A-01R-1849-01.2.bam	G17487.TCGA-06-2561-01A-02R-1849-01.2.bam	G17488.TCGA-14-0790-01B-01R-1849-01.2.bam	G17492.TCGA-27-1834-01A-01R-1850-01.2.bam	G17494.TCGA-14-2554-01A-01R-1850-01.2.bam	G17499.TCGA-06-2563-01A-01R-1849-01.2.bam	G17501.TCGA-27-2528-01A-01R-1850-01.2.bam	G17502.TCGA-14-0871-01A-01R-1849-01.2.bam	G17506.TCGA-27-1835-01A-01R-1850-01.2.bam	G17507.TCGA-28-1747-01C-01R-1850-01.2.bam	G17509.TCGA-14-1829-01A-01R-1850-01.2.bam	G17512.TCGA-27-1837-01A-01R-1850-01.2.bam	G17636.TCGA-32-4213-01A-01R-1850-01.2.bam	G17637.TCGA-06-5418-01A-01R-1849-01.2.bam	G17639.TCGA-12-3652-01A-01R-1849-01.2.bam	G17642.TCGA-41-2572-01A-01R-1850-01.2.bam	G17645.TCGA-12-3653-01A-01R-1849-01.2.bam	G17651.TCGA-19-1390-01A-01R-1850-01.2.bam	G17656.TCGA-28-2514-01A-02R-1850-01.2.bam	G17662.TCGA-32-1970-01A-01R-1850-01.2.bam	G17663.TCGA-19-2619-01A-01R-1850-01.2.bam	G17666.TCGA-06-5415-01A-01R-1849-01.2.bam	G17669.TCGA-19-2620-01A-01R-1850-01.2.bam	G17672.TCGA-06-5416-01A-01R-1849-01.2.bam	G17673.TCGA-26-5135-01A-01R-1850-01.2.bam	G17674.TCGA-12-1597-01B-01R-1849-01.2.bam	G17675.TCGA-19-2624-01A-01R-1850-01.2.bam	G17783.TCGA-28-5216-01A-01R-1850-01.4.bam	G17784.TCGA-76-4929-01A-01R-1850-01.4.bam	G17786.TCGA-28-2510-01A-01R-1850-01.4.bam	G17795.TCGA-06-5858-01A-01R-1849-01.4.bam	G17798.TCGA-32-5222-01A-01R-1850-01.4.bam	G17799.TCGA-06-1804-01A-01R-1849-01.4.bam	G17800.TCGA-06-5859-01A-01R-1849-01.4.bam	G17802.TCGA-28-5208-01A-01R-1850-01.4.bam	G17805.TCGA-14-0781-01B-01R-1849-01.4.bam	G17812.TCGA-28-5213-01A-01R-1850-01.4.bam	G17814.TCGA-06-5411-01A-01R-1849-01.4.bam	G17190.TCGA-06-0174-01A-01R-1849-01.2.bam	G17191.TCGA-06-0211-01A-01R-1849-01.2.bam	G17192.TCGA-06-0645-01A-01R-1849-01.2.bam	G17193.TCGA-06-0743-01A-01R-1849-01.2.bam	G17195.TCGA-06-0138-01A-02R-1849-01.2.bam	G17196.TCGA-06-0178-01A-01R-1849-01.2.bam	G17197.TCGA-06-0211-01B-01R-1849-01.2.bam	G17198.TCGA-06-0646-01A-01R-1849-01.2.bam	G17199.TCGA-06-0744-01A-01R-1849-01.2.bam	G17200.TCGA-06-0125-01A-01R-1849-01.2.bam	G17202.TCGA-06-0184-01A-01R-1849-01.2.bam	G17204.TCGA-08-0386-01A-01R-1849-01.2.bam	G17206.TCGA-06-0125-02A-11R-2005-01.2.bam	G17207.TCGA-06-0156-01A-03R-1849-01.2.bam	G17210.TCGA-12-0616-01A-01R-1849-01.2.bam	G17213.TCGA-06-0157-01A-01R-1849-01.2.bam	G17214.TCGA-06-0190-01A-01R-1849-01.2.bam	G17215.TCGA-06-0221-02A-11R-2005-01.2.bam	G17216.TCGA-12-0618-01A-01R-1849-01.2.bam	G17217.TCGA-06-0749-01A-01R-1849-01.2.bam	G17218.TCGA-06-0130-01A-01R-1849-01.2.bam	G17221.TCGA-06-0152-02A-01R-2005-01.2.bam	G17222.TCGA-12-0619-01A-01R-1849-01.2.bam	G17223.TCGA-06-0750-01A-01R-1849-01.2.bam	G17225.TCGA-06-0168-01A-01R-1849-01.2.bam	G17226.TCGA-06-0210-01A-01R-1849-01.2.bam	G17227.TCGA-06-0238-01A-02R-1849-01.2.bam	G17229.TCGA-15-0742-01A-01R-1850-01.2.bam	G17230.TCGA-06-0141-01A-01R-1849-01.2.bam	G17231.TCGA-06-0171-02A-11R-2005-01.2.bam	G17232.TCGA-06-0210-02A-01R-2005-01.2.bam	G17233.TCGA-06-0644-01A-02R-1849-01.2.bam	G17234.TCGA-06-0686-01A-01R-1849-01.2.bam	G17467.TCGA-14-0736-02A-01R-2005-01.2.bam	G17468.TCGA-19-0957-02A-11R-2005-01.2.bam	G17470.TCGA-06-2567-01A-01R-1849-01.2.bam	G17471.TCGA-27-2519-01A-01R-1850-01.2.bam	G17472.TCGA-06-0882-01A-01R-1849-01.2.bam	G17473.TCGA-14-1034-01A-01R-1849-01.2.bam	G17474.TCGA-19-1389-02A-21R-2005-01.2.bam	G17478.TCGA-12-0821-01A-01R-1849-01.2.bam	G17480.TCGA-27-1830-01A-01R-1850-01.2.bam	G17483.TCGA-27-2523-01A-01R-1850-01.2.bam	G17485.TCGA-14-1402-02A-01R-2005-01.2.bam	G17486.TCGA-27-1832-01A-01R-1850-01.2.bam	G17489.TCGA-27-2524-01A-01R-1850-01.2.bam	G17490.TCGA-14-0789-01A-01R-1849-01.2.bam	G17491.TCGA-16-1045-01B-01R-1850-01.2.bam	G17493.TCGA-06-2562-01A-01R-1849-01.2.bam	G17495.TCGA-27-2526-01A-01R-1850-01.2.bam	G17496.TCGA-14-0817-01A-01R-1849-01.2.bam	G17497.TCGA-14-1823-01A-01R-1849-01.2.bam	G17498.TCGA-02-2483-01A-01R-1849-01.2.bam	G17500.TCGA-27-1831-01A-01R-1850-01.2.bam	G17503.TCGA-14-1825-01A-01R-1850-01.2.bam	G17504.TCGA-02-2485-01A-01R-1849-01.2.bam	G17505.TCGA-06-2564-01A-01R-1849-01.2.bam	G17508.TCGA-16-0846-01A-01R-1850-01.2.bam	G17510.TCGA-02-2486-01A-01R-1849-01.2.bam	G17511.TCGA-06-2565-01A-01R-1849-01.2.bam	G17632.TCGA-28-1753-01A-01R-1850-01.2.bam	G17633.TCGA-12-3650-01A-01R-1849-01.2.bam	G17634.TCGA-19-2625-01A-01R-1850-01.2.bam	G17638.TCGA-28-2499-01A-01R-1850-01.2.bam	G17640.TCGA-19-2629-01A-01R-1850-01.2.bam	G17643.TCGA-12-5295-01A-01R-1849-01.2.bam	G17644.TCGA-28-2509-01A-01R-1850-01.2.bam	G17646.TCGA-32-2615-01A-01R-1850-01.2.bam	G17648.TCGA-41-3915-01A-01R-1850-01.2.bam	G17649.TCGA-12-5299-01A-02R-1849-01.2.bam	G17650.TCGA-28-2513-01A-01R-1850-01.2.bam	G17652.TCGA-32-2616-01A-01R-1850-01.2.bam	G17654.TCGA-41-4097-01A-01R-1850-01.2.bam	G17655.TCGA-26-5132-01A-01R-1850-01.2.bam	G17657.TCGA-19-1787-01B-01R-1850-01.2.bam	G17658.TCGA-32-2632-01A-01R-1850-01.2.bam	G17660.TCGA-06-5414-01A-01R-1849-01.2.bam	G17661.TCGA-26-5133-01A-01R-1850-01.2.bam	G17664.TCGA-32-2634-01A-01R-1850-01.2.bam	G17667.TCGA-26-5134-01A-01R-1850-01.2.bam	G17668.TCGA-32-1982-01A-01R-1850-01.2.bam	G17670.TCGA-32-2638-01A-01R-1850-01.2.bam	G17676.TCGA-41-2571-01A-01R-1850-01.2.bam	G17678.TCGA-06-5417-01A-01R-1849-01.2.bam	G17782.TCGA-26-5136-01B-01R-1850-01.4.bam	G17785.TCGA-06-5413-01A-01R-1849-01.4.bam	G17787.TCGA-26-5139-01A-01R-1850-01.4.bam	G17788.TCGA-28-5218-01A-01R-1850-01.4.bam	G17789.TCGA-76-4931-01A-01R-1850-01.4.bam	G17790.TCGA-06-5856-01A-01R-1849-01.4.bam	G17791.TCGA-32-1980-01A-01R-1850-01.4.bam	G17792.TCGA-28-5204-01A-01R-1850-01.4.bam	G17793.TCGA-28-5220-01A-01R-1850-01.4.bam	G17794.TCGA-76-4932-01A-01R-1850-01.4.bam	G17796.TCGA-41-5651-01A-01R-1850-01.4.bam	G17797.TCGA-28-5207-01A-01R-1850-01.4.bam	G17801.TCGA-19-4065-02A-11R-2005-01.4.bam	G17803.TCGA-76-4925-01A-01R-1850-01.4.bam	G17804.TCGA-06-5408-01A-01R-1849-01.4.bam	G17806.TCGA-19-4065-01A-01R-2005-01.4.bam	G17807.TCGA-28-5209-01A-01R-1850-01.4.bam	G17808.TCGA-76-4926-01B-01R-1850-01.4.bam	G17809.TCGA-06-5410-01A-01R-1849-01.4.bam	G17810.TCGA-15-1444-01A-02R-1850-01.4.bam	G17813.TCGA-76-4927-01A-01R-1850-01.4.bam	G17815.TCGA-19-5960-01A-11R-1850-01.4.bam	G17816.TCGA-28-5215-01A-01R-1850-01.4.bam	G17817.TCGA-76-4928-01B-01R-1850-01.4.bam	G17818.TCGA-06-5412-01A-01R-1849-01.4.bam	G17819.TCGA-26-1442-01A-01R-1850-01.4.bam
TCGA_gbm-7-92616251	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1077	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	4	0	2	0	0	778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	2	3	5	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	840	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0
TCGA_gbm-9-70631251	108	202	125	127	416	398	242	961	77	238	117	82	214	50	96	482	26	241	447	117	164	344	50	325	308	864	110	192	181	101	140	838	338	341	94	1089	299	95	363	97	133	162	330	94	153	346	127	96	389	142	81	148	579	87	54	288	186	322	175	396	347	328	104	325	878	352	166	309	95	408	185	140	128	279	121	147	123	198	139	73	380	122	243	103	89	320	255	59	197	117	384	175	412	33	431	113	203	400	86	138	0	425	329	179	594	253	228	157	931	699	321	309	790	585	356	118	296	274	27	119	328	120	336	227	799	297	187	369	1258	198	388	161	250	228	203	362	789	102	206	368	89	303	233	223	260	149	100	110	314	301	73	109	163	122	198	86	346	621	157	242	169	348	453	305	115	289	393	366	164
TCGA_gbm-X-51344751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	242	0	0	0	0	3	1	0	0	0	0	0	0	0	1	1	1	1	0	0	1	4	0	3	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	307	0	0	1	2	0	0	0	0	0	14	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	5	0	0	0	0	1	0	2	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	1	1	2	0	0	0	1948	0	0	1	0	0	0	0	6	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA_gbm-2-5469001	0	16	2	8	3	1	0	11	2	4	2	7	1	5	7	38	5	14	97	5	29	68	16	17	19	0	34	7	59	6	1	48	90	139	15	51	72	55	4	15	10	6	68	2	35	24	34	0	3	3	0	0	0	0	0	6	1	59	5	0	3	8	1	3	88	9	3	3	3	14	2	5	0	230	4	10	2	0	8	4	6	4	2	82	4	0	2	3	0	13	9	202	77	8	26	9	27	7	8	14	15	7	53	2	73	86	45	7	64	209	60	9	217	66	9	0	37	29	13	2	121	18	11	30	94	3	24	96	10	18	11	94	28	13	54	0	29	5	24	31	12	43	52	3	3	1	0	4	2	2	0	36	4	1	7	7	0	0	0	13	1	3	2	19	0	6	0	0	1
TCGA_gbm-14-45075751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2568	1	0	2	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TCGA_gbm-6-79019001	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	1	1	0	0	133	0	1	0	0	0	0	1	0	0	8	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	218	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	3	0	0	2	0	0	0	0	1	0	0	2	0	0	2	0	0	0	2	0	1	0	0	0	0	1	0	1	0	9	0	1	1	0	0	0	0	0	0	0	247	1	2	2	0	0	0	3	3	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA_gbm-12-69383001	39	6614	2104	7066	1043	237	1369	3781	777	3447	197	1113	1018	479	1815	21787	6152	7845	77266	7906	21156	67966	5407	17880	19644	358	26139	1733	189694	519	1345	69627	187831	79292	6196	33826	221423	73208	3969	9936	11252	1316	84982	2819	3210	12222	15632	15	3227	819	408	904	2730	124	455	17283	497	144847	416	2937	439	1539	299	757	73686	3997	6466	800	335	7859	3871	6154	969	13081	1434	23907	117	34	1450	2405	11593	5473	806	173517	1808	62	848	425	1726	2023	774	241351	44499	6381	6113	1021	12025	9683	6915	3097	0	1153	88222	2643	25891	101331	14119	1681	22804	236360	16155	2734	198071	92397	3077	87	10663	8112	1913	275	138425	7681	5447	14491	51418	705	11615	106747	2746	20329	2566	22151	10876	8768	49197	225	13441	2415	6581	78309	4118	17947	118020	88	1004	613	603	1370	712	4100	203	23364	1134	1067	2486	1198	751	5312	20	6266	565	1088	4699	27394	6	596	1754	919	208
TCGA_gbm-7-115551251	0	2	0	1	0	0	0	0	0	0	0	1	1	2	0	4	0	3	1	0	0	2	0	950	0	0	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	5	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	1	1	0	0	0	0	0	2	1111	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	4	2	0	0	3	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	2	1133	1	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA_gbm-21-46975501	174	57	39	69	153	114	90	546	105	79	115	9	119	71	56	388	8	15	62	90	100	25	34	197	180	297	175	172	122	62	21	160	182	123	9	766	254	54	95	30	92	107	209	14	55	101	119	86	219	212	110	108	21	162	158	386	205	254	74	230	195	156	122	84	12	230	184	96	72	40	342	92	90	132	85	15	94	104	325	45	123	89	107	92	80	290	254	121	119	85	21	113	242	59	475	43	182	173	1	120	0	421	247	132	239	253	76	208	779	616	54	200	348	218	99	50	166	32	232	47	576	122	281	122	130	245	87	293	265	205	95	90	411	71	218	161	160	194	171	158	164	444	24	139	197	226	73	86	95	97	186	367	171	84	38	50	42	140	128	148	128	338	243	58	104	144	140	528	175
TCGA_gbm-11-1737251	2	0	0	0	0	0	0	0	0	0	1	0	4	10	0	4	0	0	22	2	1	14	1	0	1	1	2	0	88	2	0	2	50	9	3	0	6	7	0	0	0	1	2	39	29	4	4	0	0	0	0	0	0	0	0	3	0	314	0	1	2	0	0	0	0	0	0	0	5	1	0	1	0	2	1	0	2	0	0	0	0	1	0	5316	1	1	1	0	0	0	0	199	2	0	0	1	0	0	2	159	0	0	2	2	0	21	0	1	3	0	0	3	2	479	0	0	1	1	0	16	0	0	0	1	2	61	0	1	2	3	0	0	1	0	0	0	0	1	0	134	0	3	13	4	0	0	3	1	0	0	26	2	0	0	10	1	0	0	0	0	0	0	0	41	0	0	0	0	0
TCGA_gbm-10-132577501	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	294	0	0	1	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	438	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	987	0	0	0	0	0	1	0	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA_gbm-7-61968501	2	1	5	0	0	3	3	6	1	1	2	13	1	2	6596	1	0	4	10	3	4	6	2	6	4	4	3	2	10	3	196	8	15	0	0	6	0	2	0	0	8	0	1	0	5	1	0	1	9	6	2	2	4	1	2	1	2	3	5	1	14	51	0	1	27	1	1	6	0	4	0	3	1	2	0	2	4	1	3	0	1	1	2	0	5	3	1	5	5	72	1	3	13	6	3	2	4	7	7	3	0	8	23	2	15	3	7	3	19	5	3	6	18	25	2	3	2	4	1	0	0	0	0	1	0	0	48	2	2	1	1	0	0	2	0	1	4	1	4	0	1	0	0	28	6	3	1	1	1	4	2	2	2	11	5	20	1	3	1	0	2	6	4	29	1	1	0	0	0
TCGA_gbm-6-157625251	20	31	10	16	20	13	20	33	8	6	13	6	13	23	7	30	1	6	17	2	5	27	19	30	37	18	13	10	15	8	16	28	56	135	18	77	35	35	4	9	22	3	41	3	31	77	50	1	8	1	14	15	13	35	13	32	3	45	30	0	0	8	6	9	22	22	26	9	7	17	37	5	9	12	9	16	14	2	13	9	15	23	14	103	2	22	40	6	6	27	43	74	29	14	79	11	16	17	14	31	0	7	22	8	27	31	18	20	53	58	30	6	60	19	12	4	29	19	3	12	89	23	30	16	102	13	22	69	26	23	46	25	39	28	25	10	24	13	22	31	7	25	14	42	6	7	10	4	10	23	10	50	4	3	7	4	4	13	9	9	26	17	16	22	6	24	4	37	9
TCGA_gbm-2-181365501	0	9	0	4	0	0	0	7	0	1	0	0	1	0	12	13	1	6	69	3	6	16	1	10	3	0	2	5	40	0	3	10	82	240	3	24	16	25	1	6	0	10	22	1	6	19	8	0	1	0	7	2	3	0	0	15	0	44	0	3	5	16	1	2	8	0	3	0	1	7	2	2	0	14	1	12	0	0	0	1	4	2	4	103	2	0	6	0	0	0	0	125	24	0	22	2	3	0	3	2	0	8	4	4	26	44	13	2	16	28	179	2	78	42	3	0	11	3	0	0	97	3	0	2	12	0	9	36	9	7	0	24	5	2	23	0	5	0	18	17	0	6	37	0	10	0	0	3	1	0	0	23	0	0	0	0	0	4	0	0	23	2	0	37	0	0	0	3	0
TCGA_gbm-5-125184001	1	0	0	0	0	0	4	0	0	0	2	1	0	0	2	0	0	2	0	0	1	0	0	4	0	1	0	0	2133	1	1	0	7	0	0	0	0	0	0	0	0	0	2	0	0	0	8	0	0	0	0	0	2	0	0	0	0	1438	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	6	0	0	2	0	1	0	0	1	0	0	0	3	5	3	0	0	0	0	3	0	5	0	0	2	2	0	0	0	13	0	0	2	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	1809	0	0	3	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0
TCGA_gbm-6-153943501	1	3	10	42	151	65	0	0	1	1	0	15	28	0	96	61	7	0	13	0	0	0	6	21	0	50	0	0	3	0	0	93	0	0	0	67	0	29	18	59	90	0	0	0	50	4	0	0	15	0	10	18	37	0	0	19	39	0	30	0	48	0	0	18	5	49	35	20	0	19	0	0	58	0	0	51	6	35	23	4	0	7	1	0	0	20	0	0	21	0	66	3	284	16	32	0	0	24	0	0	0	0	0	17	0	0	0	18	132	56	35	0	3	33	31	1	0	27	11	24	31	0	0	0	0	0	22	33	0	0	65	0	0	0	0	14	21	0	3	0	1	0	0	0	0	0	0	7	22	26	23	22	28	26	0	1	44	0	0	0	0	0	17	0	0	17	75	0	0
TCGA_gbm-21-32283251	16	875	477	235	58	194	186	1468	776	130	560	240	458	100	5311	7606	208	947	3080	264	564	2376	824	2880	356	16	525	6529	3522	163	325	1921	2942	191177	512	13300	12081	1712	290	447	751	7059	9047	232	4923	3326	11910	0	209	29	2382	20	92	6	39	365	376	4085	48	218	1291	4176	71	149	14567	957	295	414	89	3852	151	976	46	4106	317	2334	77	0	498	209	377	493	2322	4961	435	0	358	367	48	1411	287	5985	2097	160	21292	69	871	533	501	562	0	626	3356	151	31326	1962	1254	1288	3769	7130	189624	146	15092	2248	219	0	16253	866	491	145	10505	587	1354	1695	7134	414	2957	2615	1915	2615	352	4760	6405	1593	3588	25	1359	346	15200	2885	630	4193	3980	58	2703	81	42	110	89	138	61	1238	189	18	156	208	54	185	1	131	6973	67	53	1105	0	786	37	134	41
TCGA_gbm-11-24180751	31	1386	751	390	103	300	281	2210	1093	199	744	398	653	135	7103	11762	200	1356	5523	373	799	3274	1134	5661	552	16	745	8957	3779	213	502	2676	3950	266505	748	17953	10313	2774	283	651	1095	9596	15695	313	6840	4965	14681	3	291	45	3291	33	67	6	62	548	511	4377	72	366	1676	5817	109	236	20950	1508	291	577	144	5312	252	1407	73	5099	468	3410	127	1	731	318	558	959	3240	7145	678	2	541	505	121	2023	454	8568	2993	250	29763	90	1185	743	695	776	0	958	2937	236	43134	2903	1791	1727	5273	10943	257074	247	30060	3406	333	0	19780	1220	713	216	15397	890	1894	2372	10356	528	4080	3984	2889	3644	463	8032	9284	2321	5266	42	1972	506	21569	3442	915	5881	5396	93	3354	142	52	161	183	138	92	2232	279	43	234	781	98	316	3	275	9568	126	94	1861	1	910	70	199	84
TCGA_gbm-14-25172501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	908	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	639	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TCGA_gbm-9-23156751	29	6513	2065	6981	1096	240	1381	3645	765	3449	204	1111	1012	493	912	21642	6039	7845	77088	7943	21066	67616	5357	15934	19588	347	25821	1625	187350	498	1331	69215	186617	74363	6256	33858	214006	72864	3808	9887	11282	1175	84971	2835	3237	11994	13724	15	3169	818	392	903	2684	123	453	17352	481	142787	424	2955	391	1506	297	772	73478	3924	6368	803	324	7788	3784	6176	952	8913	1413	23874	107	26	1422	2425	11612	5463	814	172229	1831	59	778	395	1706	1975	778	239712	44356	6302	5391	1032	11806	9625	6800	3089	0	1152	86079	2620	25502	101289	14005	1661	22651	235516	12010	2689	197025	91862	3079	92	7548	8092	1920	252	137174	7623	5389	14369	51178	686	11539	106391	2626	20077	2573	18410	10777	8714	49106	212	13516	2379	6312	76686	4166	17681	117165	101	527	630	601	1342	720	4087	201	23551	1168	1092	2530	1066	741	5296	20	6299	441	1085	4709	27471	6	395	1765	919	206
TCGA_gbm-1-4447751	0	3	0	2	3	1	1	0	1	0	0	0	2	0	10	4	0	2	11	1	2	4	1	19	1	0	4	2	18	1	1	3	10	46	5	13	18	7	1	3	1	0	17	2	4	2	5	0	0	0	1	1	2	0	0	2	0	31	0	2	3	5	0	1	16	0	1	1	0	4	0	2	2	38	1	4	0	1	1	1	3	3	1	55	1	0	1	0	0	0	2	48	6	1	9	0	2	5	2	0	1	2	12	0	23	2	3	1	11	14	22	0	34	23	0	0	3	3	1	2	13	2	3	4	21	4	4	8	5	1	2	61	4	0	6	0	2	1	5	28	3	2	14	0	5	1	0	0	1	2	0	1	2	0	2	2	0	3	0	0	2	0	0	11	0	1	0	0	0
TCGA_gbm-8-66304501	3	2	0	2	3	0	1	9	2	5	3	1	0	2	8	25	1	3	28	3	19	133	7	47	10	0	2	9	20	2	1	7	13	160	4	29	27	9	1	7	3	2	50	2	12	11	32	1	1	0	0	0	0	0	0	6	0	3	0	7	7	5	1	4	88	5	1	1	0	7	25	20	0	67	17	0	0	0	0	0	4	4	1	34	2	0	2	3	2	3	0	32	16	0	6	0	5	2	5	1	0	0	22	0	57	12	43	1	11	19	44	2	136	5	4	0	17	13	1	0	49	2	9	15	39	1	5	89	7	42	0	99	12	21	9	0	2	4	14	25	6	18	17	0	3	0	0	0	1	0	0	13	0	0	14	10	0	0	0	0	0	0	1	0	0	3	0	4	0
TCGA_gbm-7-54802501	10	5	4	28	429	421	937	244	717	15	306	5	6	9	67	44	3	11	12	28	21	255	7	786	7	7	236	15	4	13	40	248	208	87	24	21	159	5	35	67	91	7	243	77	18	17	19	17	13	9	5	30	83	15	3	52	8	5	18	27	533	302	195	14	26	297	20	29	480	10	17	231	22	111	104	15	20	36	8	5	381	195	97	15	17	17	261	3	8	9	5	24	12	20	19	8	4	5	2	12	0	6	353	18	13	16	23	16	112	224	168	7	211	14	106	20	11	138	507	182	552	8	266	3	3	13	15	17	19	4	24	7	53	15	91	505	15	10	13	632	418	57	28	12	97	263	5	19	442	12	5	3	25	19	5	6	23	73	10	118	169	4	12	131	8	7	10	3	18
TCGA_gbm-5-87063501	49	20	3	117	22	213	17	43	18	151	34	9	330	20	26	175	1	356	10	61	96	55	26	42	28	32	10	18	2	40	12	49	75	28	8	38	14	4	332	54	30	29	52	23	775	354	265	136	39	150	42	11	87	66	23	45	19	29	236	151	26	22	33	216	148	35	257	29	20	10	35	8	148	51	30	13	446	56	95	1	34	22	28	21	11	110	56	9	12	89	9	154	22	46	14	51	52	16	0	294	0	60	53	21	0	17	15	8	37	36	55	82	51	243	58	19	32	7	40	54	70	17	30	18	20	39	37	27	13	20	32	4	15	7	8	31	88	200	43	54	22	142	73	38	91	25	0	20	160	34	18	69	23	174	55	5	26	21	7	6	29	0	53	27	107	57	47	14	89
